intent,hindi
bot_unable_to_understand,तुम 5 मिनिट से बकवास क्यों कर रहे हो और एक भी चीज नहीं समझ रहे 
bot_unable_to_understand,"हमें इस ऑर्डर का अड्रेस नहीं पता, दूसरी ऑर्डर का क्या बताए?"
bot_unable_to_understand,क्या करना है नहीं समझ रहा 
bot_unable_to_understand,तुम मुझे नहीं समझ रहे 
bot_unable_to_understand,पहले ठीक से सुनो फिर जवाब दो 
bot_unable_to_understand,"मै यह नहीं बोल रहा था, तुम किस बारे में बोल रहे हो"
bot_unable_to_understand,क्या तुम्हे समझ नहीं आरहा मै क्या बोल रहा हु?
bot_unable_to_understand,यह वो नहीं है जो मै बोल रहा हु 
bot_unable_to_understand,लगता है तुम मेरी मदद करने के काबिल नहीं हो 
bot_unable_to_understand,मुझे लगता है तुम मुझे समझ नहीं पा रहे 
bot_unable_to_understand,पहले मेरी बात सुनो फिर तुम्हारा पॉइंट बोलो 
bot_unable_to_understand,तुम मुझे नहीं समझ सकते 
bot_unable_to_understand,तुम जो बोल रहे हो उसका मै जो पूछ रहा था उस्से कोई लेना देना नहीं है 
bot_unable_to_understand,तुम मेरी मदद नहीं कर रहे 
bot_unable_to_understand,माफ़ करो मै नहीं समझ पा रहा हु जो तुम बोल रहे हो 
bot_unable_to_understand,मै नहीं समझ सकता तुम क्या बोल रहे हो 
bot_unable_to_understand,यह वो नहीं है जो मै बोल रहा था 
bot_unable_to_understand,क्या तुम नहीं समझ सकते जो मै बोलने की कोशिश कर रहा हु?
bot_unable_to_understand,पहले ठीक से सुनो फिर रिप्लाई करो 
